RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_organic-inchikey,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_rxn_temperatureC,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_bpKa1,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_fsp3,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_sol_ph0,_feat_sol_ph1,_feat_sol_ph2,_feat_sol_ph3,_feat_sol_ph4,_feat_sol_ph5,_feat_sol_ph6,_feat_sol_ph7,_feat_sol_ph8,_feat_sol_ph9,_feat_sol_ph10,_feat_sol_ph11,_feat_sol_ph12,_feat_sol_ph13,_feat_sol_ph14,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine
2018-06-05T20_57_54.000000+00_00_LBL_E1,1,3.576725575,0.865764946,0.865296918,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_G1,4,3.576725575,0.865764946,0.865296918,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_B1,1,4.779491636,0.820347768,0.819904293,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_D1,1,4.194307475,0.842444678,0.841989257,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_F1,1,4.194307475,0.842444678,0.841989257,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_H1,1,5.266910655,0.80194253,0.801509004,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_A2,1,2.923978869,0.890413058,0.889931706,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_C2,1,4.779491636,0.820347768,0.819904293,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_E2,1,3.576725575,0.865764946,0.865296918,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_G2,1,3.576725575,0.865764946,0.865296918,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_B2,1,4.779491636,0.820347768,0.819904293,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_D2,1,4.194307475,0.842444678,0.841989257,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_F2,1,4.194307475,0.842444678,0.841989257,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_H2,1,5.266910655,0.80194253,0.801509004,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_A7,4,2.923978869,1.336956543,1.336233792,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_C7,4,4.779491636,1.231753406,1.231087526,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_E7,4,3.576725575,1.299947366,1.299244621,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_G7,2,3.576725575,1.299947366,1.299244621,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_B7,4,4.779491636,1.231753406,1.231087526,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_D7,4,4.194307475,1.264931949,1.264248133,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_F7,2,4.194307475,1.264931949,1.264248133,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_H7,4,5.266910655,1.204117913,1.203466973,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_A8,4,2.923978869,1.336956543,1.336233792,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_C8,4,4.779491636,1.231753406,1.231087526,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_E8,2,3.576725575,1.299947366,1.299244621,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_G8,4,3.576725575,1.299947366,1.299244621,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_B8,4,4.779491636,1.231753406,1.231087526,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_D8,2,4.194307475,1.264931949,1.264248133,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_F8,4,4.194307475,1.264931949,1.264248133,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05T20_57_54.000000+00_00_LBL_H8,4,5.266910655,1.204117913,1.203466973,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,9000,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_A1,1,2.27319219,0.972035881,2.254096828,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_C1,1,1.91776195,0.528931385,2.449871388,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_E1,1,4.454159427,0.49933272,1.868216465,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_G1,1,3.2549329,0.960843177,2.461689046,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_B1,1,3.249232492,1.177270896,2.516578735,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_D1,1,1.21394444,0.810381747,2.287320472,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_F1,1,3.851074457,0.831043288,2.556660469,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_H1,1,2.626567476,1.322057603,2.681667696,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_A2,1,2.631308572,1.099640612,2.322572832,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_C2,1,1.503088107,0.68359027,2.026972792,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_E2,1,4.118935359,0.56015094,2.074148456,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_G2,1,2.881945937,1.032426029,2.603053421,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19T15_28_26.503342+00_00_B2,1,2.839762888,1.253984961,2.587778035,XFYICZOIWSBQSK-UHFFFAOYSA-N,900,1200,12600,500,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
